SampleID NMR4_ASSIGNED.Glutamate.2.1207 NMR4_ASSIGNED.Myo-inositol.3.2823 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.7172 NMR4_ASSIGNED.Choline.3.2184 NMR4_ASSIGNED.1.5-AG.3.8798 NMR4_ASSIGNED.Ornithine.3.0541 NMR4_ASSIGNED.Taurine_Glucose_Glucuronate.3.4226 NMR4_ASSIGNED.Formate.8.454 NMR4_ASSIGNED.Proline.4.1263 NMR4_ASSIGNED.Glucose_Glucuronate.3.7323 NMR4_ASSIGNED.3-Hydroxybutyrate.4.1463 NMR4_ASSIGNED.2-oxoglutarate.3.0049 NMR4_ASSIGNED.Dimethylglycine.2.9121 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.4907 NMR4_ASSIGNED.Glucuronate.5.2436 NMR4_ASSIGNED.3-Hydroxyisobutyrate.1.0666 NMR4_ASSIGNED.3-Hydroxybutyrate.1.1966 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.5.233 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3936 NMR4_ASSIGNED.Methionine.2.6412 NMR4_ASSIGNED.Acetone.2.2235 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8283 NMR4_ASSIGNED.Glutamate.2.4459 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.7623 NMR4_ASSIGNED.Aspartate.3.7496 NMR4_ASSIGNED.Myo-inositol.3.6268 NMR4_ASSIGNED.TMA.2.897 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.8045 NMR4_ASSIGNED.2-Hydroxybutyrate.0.8947 NMR4_ASSIGNED.Glutamate.2.4304 NMR4_ASSIGNED.Valine.1.0309 NMR4_ASSIGNED.1.5-AG.3.9771 NMR4_ASSIGNED.2-Aminobutyrate.0.9758 NMR4_ASSIGNED.Citrate.2.6529 NMR4_ASSIGNED.GlycA.2.0292 NMR4_ASSIGNED.Glucose_Tauine_Erythritol.3.4003 NMR4_ASSIGNED.Glutamate.2.4648 NMR4_ASSIGNED.Tyrosine.6.8935 NMR4_ASSIGNED.Alanine.3.7829 NMR4_ASSIGNED.Glucose_Erythritol.3.7939 NMR4_ASSIGNED.Threonine.3.5732 NMR4_ASSIGNED.Threonine.4.2456 NMR4_ASSIGNED.Glucose.3.774 NMR4_ASSIGNED.Glucose_Taurine_Erythritol_Glucuronate.3.2442 NMR4_ASSIGNED.Leucine.0.9422 NMR4_ASSIGNED.Myo-inositol.3.2789 NMR4_ASSIGNED.Lactate.4.1071 NMR4_ASSIGNED.Pyruvate.2.3655 NMR4_ASSIGNED.Proline.3.3367 NMR4_ASSIGNED.Glucose_Taurine.3.4515 NMR4_ASSIGNED.Isoleucine.0.9318 NMR4_ASSIGNED.Creatinine.4.0462 NMR4_ASSIGNED.Creatine.3.9232 NMR4_ASSIGNED.Methionine.2.1344 NMR4_ASSIGNED.1.5-AG.3.589 NMR4_ASSIGNED.Dimethylamine.2.7216 NMR4_ASSIGNED.3-Hydroxybutyrate.2.3039 NMR4_ASSIGNED.Glucuronate.3.852 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.535 NMR4_ASSIGNED.MMA.2.5381 NMR4_ASSIGNED.1.5-AG.3.3445 NMR4_ASSIGNED.Valine.0.982 NMR4_ASSIGNED.Mannose.5.1804 NMR4_ASSIGNED.Alanine.1.474 NMR4_ASSIGNED.Creatinine.3.0393 NMR4_ASSIGNED.Myo-inositol.4.0665 NMR4_ASSIGNED.Lactate.1.3234 NMR4_ASSIGNED.Isoleucine.0.9999 NMR4_ASSIGNED.Sarcosine.2.7395 NMR4_ASSIGNED.2-Hydroxybutyrate.3.9902 NMR4_ASSIGNED.Acetate.1.9099 NMR4_ASSIGNED.Glutamine_2-oxoglutarate.2.4229 NMR4_ASSIGNED.Isobutyrate.1.0426 NMR4_ASSIGNED.Glucose_Erythritol_Glucuronate_Taurine.3.896 NMR4_ASSIGNED.Tyrosine.7.1895 NMR4_ASSIGNED.Aspartate.2.8207 NMR4_ASSIGNED.Glucose_Erythritol_Taurine.3.84 NMR4_ASSIGNED.2-Hydroxyisobutyrate.1.3502 NMR4_ASSIGNED.TMAO.3.2576 NMR4_ASSIGNED.1.5AG.3.272
x13MCx3307 13.66151 1.70314 450.5797 82.3471 3.74997 7.04838 26.6087 3.2048330000000003 10.19248 21.1013 1.965328 1.148468 0.617858 587.5930000000001 3.4085300000000003 11.77893 42.56645 240.7129 3.5101400000000003 2.06739 30.4627 140.0573 5.72865 159.4433 11.739 3.01923 0.993239 42.0588 15.5299 8.10817 82.89914 6.04469 18.423 1.183081 210.60366 275.1381 4.53112 7.014239999999999 43.8211 11.21166 11.9653 3.3967 20.5893 273.863 1.62036 2.1928 210.40757999999997 77.97595 7.24112 290.71707000000004 37.4524 12.15839 42.25228 18.24009 2.1312900000000004 1.59273 3.888544 8.50428 152.004 0.6203 2.98927 68.4309 1.4713200000000002 243.2573 17.9981 3.91993 1441.5688 26.06861 2.36922 2.45588 12.96319 0.775648 5.1665 441.1035 5.62443 0.41459 58.3293 3.86879 44.438 13.87156
x20MCx2286 15.45199 2.10034 419.3728 131.2564 6.2106 7.21565 22.8921 2.243801 7.401860000000001 16.864 2.095375 1.7077099999999998 0.8773700000000001 497.4696 3.85089 3.5830800000000003 31.69777 230.16099999999997 3.85691 2.7217599999999997 20.62025 139.6186 8.38607 153.2625 22.6809 6.0496099999999995 2.0320400000000003 40.2608 3.85873 8.61881 63.78481 8.223239999999999 11.10542 1.613896 252.27392000000003 225.53707999999995 7.07137 4.02949 22.8285 10.19906 4.5380199999999995 1.50554 18.0415 236.732 1.31066 3.4279900000000003 139.01504 7.598510000000001 4.619759999999999 232.49377 25.5833 13.8231 33.9784 12.37946 3.2561299999999997 1.4942959999999998 3.765101 9.34034 143.69899999999998 0.516807 3.17628 52.4392 2.48279 132.5047 19.9725 3.5663 945.3303 16.62024 1.444587 1.10715 15.984721 1.6419700000000002 3.54227 380.318 3.5612 0.610641 57.1568 3.2724599999999997 64.9453 16.783839999999998
x12MCx1672 20.9263 2.28979 499.9821 122.1898 4.492319999999999 11.13205 25.1267 3.40706 9.04658 17.8918 1.973598 1.35864 0.7384609999999999 599.9456 3.0990900000000003 6.3567 31.84328 255.899 4.72877 2.96391 19.3897 153.93 10.96052 174.1502 26.8436 4.759440000000001 1.6226200000000002 45.1348 6.8817 12.8852 76.39407 8.662360000000001 17.0128 1.462292 281.19734 283.7056 8.85392 5.34656 26.4085 12.6758 6.84055 2.19762 20.035 285.31 1.24694 2.8106 106.10112 21.94994 5.241784 298.99113 26.5858 25.3659 47.42367 18.7584 2.46507 4.2167 3.54976 9.05558 165.007 0.63654 2.52305 65.5947 2.03313 155.8414 26.9708 4.2922400000000005 738.5923 20.39694 1.198458 1.7379 16.370622 0.96509 3.1663 479.7368 4.21889 0.692814 65.6563 3.1550700000000003 185.0015 15.1557
x20MCx2628 13.38103 1.52739 468.7751 95.5425 2.76343 6.45228 22.9517 3.61615 6.12045 16.8919 2.39367 1.34539 0.74717 553.7776 3.30905 6.49871 20.31142 239.0909 2.571096 2.55018 28.4629 139.2754 8.0072 163.67700000000002 13.9558 3.42214 1.205827 40.1084 5.55891 8.137210000000001 59.40715 4.7154300000000005 11.68197 1.5161870000000002 202.61262 263.6895 5.54977 4.4517 22.4349 11.57879 10.00089 3.0952900000000003 18.4995 261.732 0.8926799999999999 2.32825 137.96885 3.3927099999999997 5.99484 271.59843 21.73484 14.12079 34.65511 16.81091 2.35371 1.51293 2.3603 7.73061 151.639 0.61892 1.51761 51.2133 1.25986 131.9443 18.7418 2.2217 954.845 15.01954 0.6551130000000001 0.75241 56.677890000000005 1.03387 2.87359 438.5725 3.96169 0.34620500000000004 61.6767 2.30137 81.3384 11.52393
x20MCx1665 19.72786 2.18228 397.4499 221.7946 2.9448 6.647 21.4536 3.036286 6.620919000000001 14.8724 3.71205 1.296203 0.605412 496.9071 3.0245 5.71505 96.42223 219.577 11.10511 1.89062 81.9953 134.159 9.48382 142.8015 30.0438 5.275440000000001 1.51498 37.5876 10.0533 9.69676 74.85540999999999 7.52445 13.12625 1.73353 235.25118 233.5436 7.21767 3.55875 18.4617 10.0374 4.25164 1.64845 16.6497 241.688 1.30628 2.88751 115.22502 1.997239 5.61724 240.28492999999995 24.67658 17.58929 12.86962 19.470270000000003 2.0421 7.331689999999999 11.85403 7.75494 138.033 0.74311 2.12197 61.9527 1.30429 117.9783 22.8174 5.52381 767.3613 17.798779999999997 0.7888189999999999 1.41465 116.34149 1.01907 3.27829 378.6344 2.75703 1.04652 52.7797 2.07403 144.268 11.55479
x11MCx1867 11.58937 1.68068 468.6188 86.5179 2.6839999999999997 9.99054 26.3267 1.949348 13.95478 18.9206 3.09392 1.37562 0.95784 605.5563 3.84729 10.61884 60.622240000000005 246.329 6.41514 3.5398400000000003 39.0139 142.6594 5.89536 164.4373 12.0429 3.84966 1.351952 43.5308 9.9282 8.54079 70.86816999999999 3.69241 15.330279999999998 1.82859 207.18406 279.0431 4.49104 5.1349800000000005 32.1076 10.28775 18.4374 5.25338 20.0296 282.781 1.14309 2.15079 139.51408999999998 48.841 9.52969 302.69344 33.94984 21.257 33.8714 21.37053 1.7817900000000002 3.26146 7.93565 9.73603 157.284 0.51003 1.28282 59.25 1.944556 178.4516 27.6475 3.92667 971.57 21.04206 1.6655799999999998 1.17299 14.160279999999998 1.00583 3.98705 470.8723 3.37144 0.5489970000000001 60.1012 22.8029 59.9872 6.3196699999999995
x10MCx2856 16.36611 2.22496 469.3741 111.6206 5.4689 8.51662 26.4271 2.917518 13.82383 18.7298 2.34463 1.62055 0.849375 606.7269 3.9192 2.1419029999999997 36.45491 247.151 3.62018 3.29786 37.7414 152.0691 11.30122 165.0424 27.7316 3.16922 1.412057 43.326 3.96656 12.03492 77.93012 9.53431 10.37036 0.986269 226.38171 282.6729 7.58845 5.2187 35.7487 11.117 6.96479 3.17196 20.3181 284.27099999999996 1.2615299999999998 3.3790199999999997 162.22104 75.26529000000001 11.22802 306.5421 31.5365 12.73292 30.55493 22.22594 3.16722 1.28012 3.800408 8.14552 158.515 0.54719 3.47992 64.0912 2.25168 218.6589 15.9987 2.93072 1109.5772 22.471770000000003 1.86232 1.10712 22.305613 0.9401 3.60708 475.293 5.2516099999999994 0.8713299999999999 60.3279 2.56372 89.9473 19.5495
x30MCx1611 16.99415 1.85486 455.5742 75.7809 4.79287 6.26812 24.2343 2.74217 8.63257 17.234 3.53913 1.80294 0.75439 566.9271 3.29356 6.262569999999999 78.89394 226.0275 8.69455 2.91319 37.819 139.8642 11.50799 155.7125 29.9432 6.69468 1.65627 40.7045 5.4537 11.57412 72.62331999999999 7.985710000000001 11.03303 1.2660129999999998 229.66499 270.4696 8.08193 4.185169999999999 24.9744 10.31462 3.75641 1.58886 19.0377 261.873 1.51162 2.39279 62.249080000000006 34.36625 7.001060000000001 288.934 19.55156 14.42485 37.37056 18.698970000000003 2.5099400000000003 1.157615 9.74467 7.32332 146.871 0.96495 2.96257 61.2793 2.47296 153.0223 18.2387 5.17747 453.9944 14.25844 1.21717 0.941124 183.9073 0.87546 2.94109 446.0352 3.0240400000000003 1.02649 58.6285 1.13439 88.0327 14.78687
x20MCx1684 10.36259 1.25261 530.2885 90.3189 2.991 6.82747 30.3563 2.6816299999999997 10.88774 23.0386 2.220143 1.243352 0.586842 696.2008 4.7451 6.28099 26.605759999999997 278.1 2.93783 2.89095 30.07475 170.18599999999998 8.53547 182.8836 24.0273 1.97874 1.2380950000000002 49.2739 6.69362 8.45533 64.39197 4.14003 10.45769 1.380918 174.80357 327.9185 5.35232 4.33254 34.193600000000004 12.40717 3.07088 1.61009 26.1649 319.665 1.1757 2.24071 248.63926 50.35732 8.80085 349.7564 24.12229 10.3897 13.485120000000002 12.55285 2.05234 1.244989 2.589954 10.77998 177.885 0.89495 1.6575400000000002 53.1347 2.43757 220.8791 15.9084 3.4993300000000005 1696.6542 18.53872 2.04067 1.38024 13.28508 0.902745 4.069 523.0315 3.53888 0.85872 67.2283 4.2642 60.1353 9.89996
x20MCx2234 16.54726 2.21109 378.5731 65.532 4.69963 9.1607 22.6129 3.46265 8.96838 16.5902 15.33168 1.7685799999999998 0.66706 486.8485 3.13439 6.29397 320.3446 204.0363 35.9304 2.5685 162.2224 122.7267 9.5411 138.9861 17.096800000000002 5.59678 1.277377 36.5941 9.4379 8.66871 70.39562 6.78843 13.46003 0.95123 249.82761 222.3366 7.05143 3.42038 25.398000000000003 8.50525 6.77947 3.0944 16.7434 225.947 1.29567 2.90685 166.15547 11.771563 7.4139 237.05561 28.70925 19.74796 30.91021 13.23481 2.66583 1.60578 44.43899 8.709 127.857 0.9457 3.08649 60.3648 1.6638099999999998 148.5336 28.1381 6.08411 1155.9022 20.45954 0.926168 1.29056 41.27512 0.97574 4.4704 374.4659 3.2765299999999997 0.383057 50.2688 2.52849 63.1851 15.27121
x20MCx3014 16.391820000000003 2.06163 460.8423 76.7288 4.8909199999999995 10.92924 27.5521 1.601905 12.73198 19.9637 2.022767 1.291639 0.7931199999999999 608.101 3.45399 5.72302 26.80916 241.3813 3.82951 3.4428 18.69286 149.6934 8.854519999999999 162.4853 24.9451 3.72662 1.122984 43.8067 5.63106 10.0581 77.64565999999999 9.72272 13.40092 0.9504 261.0834 280.7783 7.259469999999999 7.648039999999999 35.9442 9.87993 8.894219999999999 3.81358 19.8974 285.254 1.41332 2.23661 158.0343 38.3204 10.29409 308.73836 34.438 13.567429999999998 29.316440000000004 21.70352 3.50158 1.503638 2.58362 9.37576 155.994 0.65982 4.096030000000001 66.8971 1.56354 207.3626 17.952 4.2430900000000005 1093.1485 23.49597 1.26812 1.2171 11.7408 0.98488 3.94936 472.6179 7.05388 0.517333 58.9327 2.6369599999999997 100.5843 18.64906
x10MCx2490 10.51162 1.7451599999999998 848.3939999999999 90.9076 2.69735 3.4184099999999997 42.9835 2.086799 7.56957 34.563 8.57579 1.61034 0.82732000000000006 1049.0463 6.1884 10.80519 181.19114 428.402 19.34334 3.12501 54.0783 253.1064 5.9146 287.4396 15.402 2.8893299999999997 0.8947 75.2429 16.5752 6.28261 80.63213 3.81379 12.20503 1.051307 244.48942999999997 499.9951 5.22165 4.65005 28.5368 19.7723 6.02065 2.84177 32.3708 483.815 1.29912 2.43195 199.38376 63.9066 6.34246 517.2722 32.6251 12.20977 42.88896 16.931179999999998 2.2476 1.139924 23.86688 14.04113 273.911 0.6134 1.45925 70.5866 4.21853 158.1042 15.3401 1.351537 1372.1204 24.08287 1.45182 1.8888 17.907528 1.04419 4.26619 814.2181 4.0846 0.45817 108.7233 3.12842 71.5721 5.97968
x20MCx1763 6.77152 2.77985 409.8797 105.0849 2.25584 5.52124 21.8853 59.23237 5.7157800000000005 17.8645 2.87718 1.318 2.36255 526.1894 2.93148 4.270494 19.67846 210.9692 4.309558999999999 2.2965 23.26333 133.8058 5.92594 140.1856 15.1215 5.01077 1.355957 37.3289 7.8013 6.751189999999999 43.65177 3.4215699999999996 7.540089999999999 1.348325 141.60876000000002 250.68593 3.35689 2.72886 23.4588 9.78031 3.00699 1.36944 18.072 245.76 1.21317 2.7353 130.08428999999998 21.50314 3.72714 270.00096 16.59931 14.286979999999998 35.20398 9.31995 1.84418 1.061845 2.183303 7.84871 135.781 0.62228000000000006 1.80077 37.02237 1.233765 140.1671 15.6304 4.29767 924.2176 10.64653 0.798022 1.34989 464.0920799999999 0.6407189999999999 2.44706 409.7128 2.34678 0.85169 51.2108 4.62794 78.1421 9.99336
x11MCx3265 17.93785 2.53627 656.9103 75.3139 2.53956 9.00769 34.8217 53.05856 15.48795 24.1245 3.04393 1.84312 0.97657 779.8114 5.20204 9.41491 68.81396 337.87 6.22945 2.99079 66.9428 204.0834 10.50399 228.2084 24.3077 5.23872 1.35499 60.4765 4.79552 11.92592 83.0916 4.1639099999999996 14.52198 1.45063 211.47561 380.2283 6.84183 4.836930000000001 32.046 16.347 13.9198 4.37185 26.0988 370.616 1.30048 3.3584400000000003 134.79523999999998 44.33299 11.9912 398.5092 37.5526 26.3879 38.10435 19.87253 1.85484 3.77281 7.472639999999999 11.65279 216.246 0.71333 1.71987 66.6932 3.90674 182.8036 30.9806 3.1646099999999997 944.6078 25.50834 1.13602 1.08303 457.45735999999994 1.22292 3.95882 628.694 5.10796 0.435453 86.1724 12.1142 82.6478 10.75002
x20MCx1593 17.15326 3.49421 952.4602 94.1993 3.4919599999999997 9.73417 49.6383 2.632717 11.87282 37.1365 2.96289 1.0162790000000002 0.478725 1177.8464 7.1447 11.2417 37.6312 482.044 4.251167 3.3762800000000004 35.63877 287.5378 9.08674 326.9286 21.1868 4.26546 0.943799 85.2862 14.1154 10.18456 96.36 4.2331900000000005 15.145129999999998 0.90839 272.7676 559.8145 6.440169999999999 5.26218 45.6934 22.4047 6.02011 2.0682099999999997 38.5156 549.2769999999999 1.86116 5.11475 351.1744 59.77924 8.63846 586.8789 32.9997 18.107470000000003 56.05712 16.641170000000002 1.88483 4.0124900000000006 4.32337 14.91004 314.183 0.59524 1.33062 83.8906 4.2253099999999995 274.6235 25.2271 3.83689 2362.6048 24.68906 1.261292 2.42619 17.99109 0.85731 4.4194 937.3451 4.66864 0.310665 123.0592 5.0980099999999995 467.8213 14.34495
x20MCx1438 14.65831 2.0194 582.3543 63.0164 2.23793 10.18448 33.217 1.91361 9.58597 25.3237 3.73411 1.21316 0.611586 745.0442 5.4508 10.16162 87.370590000000007 307.452 8.428980000000001 3.88264 52.1457 187.9732 7.73447 206.7828 20.2711 4.17542 0.6117020000000001 56.6667 10.8097 8.407789999999999 69.16914 3.56342 11.47455 1.387638 192.42284 347.2325 5.28456 4.50111 27.104 14.3152 5.91705 2.27572 24.6784 348.99300000000005 0.8323200000000001 2.4302900000000003 179.14532 19.46481 7.420560000000001 371.8181 26.245309999999996 17.73405 17.13852 17.04777 1.24727 2.01213 10.037773 12.26911 198.663 0.75443 1.48139 58.9217 2.179643 154.8755 22.6322 4.94113 1228.9991 15.74874 1.17507 1.28839 17.08892 0.84105 4.03637 577.6051 2.50702 0.447595 74.4629 2.6598599999999997 65.4388 6.684939999999999
x10MCx2663 11.03888 2.80398 397.5623 43.1305 2.93231 12.71053 22.4214 4.33825 9.65539 17.2886 2.249763 1.010832 0.57033 515.2103 2.92959 12.70808 45.13547 210.0447 4.44539 1.88811 36.10651 130.7461 8.78392 138.15 24.8245 5.22432 1.195632 37.5494 8.5569 7.38598 78.38484 6.61797 13.950879999999998 1.156574 147.10106000000002 242.2507 5.26261 3.36447 28.0936 9.28286 2.81393 1.48564 18.2576 243.58 1.51422 2.9430400000000003 169.15642 22.20064 8.22368 256.87356 31.43698 13.19578 23.92864 14.44519 1.60083 1.210137 6.1313699999999995 8.04841 135.945 0.90842 2.9024200000000002 64.9659 1.064636 178.3556 17.6785 5.4614400000000005 1143.9354 21.4247 1.45602 1.90886 25.481802 0.809723 4.413 401.0865 2.90531 1.06695 50.9569 2.98553 49.2386 10.68809
x20MCx2196 13.97475 2.16812 483.6484 82.4348 4.20062 10.06589 25.701 3.654624 8.71115 18.5927 2.074096 1.5558 0.603649 595.5281 3.1739599999999997 7.923360000000001 39.64476 243.9882 4.0682599999999995 3.663969999999999 26.01453 146.428 9.46551 167.5344 20.0769 3.70446 1.146301 44.1905 6.51452 9.44666 106.8927 6.5389099999999996 14.16813 1.212265 222.7009 285.1932 6.70299 5.67741 24.7656 10.99404 8.4031 2.42942 19.2169 272.738 1.35171 4.3277 119.48058 2.932665 6.27974 297.22716 34.6935 16.388279999999998 56.144 17.34907 2.53923 7.9568 4.7091769999999995 8.46391 156.805 0.8083100000000001 2.2140299999999997 93.3558 1.169808 149.3007 20.768 4.19678 820.4162 25.1273 1.173111 1.6857799999999998 37.72938 0.8688600000000001 5.0177 462.2287 4.18883 0.451927 63.5812 1.92701 479.6891 16.18065
x20MCx1708 21.16155 2.3540099999999997 455.1285 202.8557 5.9438 5.47374 25.2441 2.28171 10.44069 19.0177 2.59975 1.708082 0.9035 585.7319 3.72966 7.903739999999999 44.80807 238.2691 4.787491 2.96225 25.37398 147.5622 11.74663 156.7711 35.4093 4.35675 1.824833 41.6839 6.25202 11.41754 89.12345 10.62282 15.4052 1.287891 275.8335 275.2826 9.24358 6.0900300000000005 37.3663 10.90539 4.1125300000000005 1.679246 21.4159 276.57099999999997 1.45218 3.1722900000000003 181.17149 24.34618 7.846989999999999 298.25264 23.9456 16.19237 19.30798 18.32955 3.8934 1.086805 4.5311900000000005 8.202589999999999 150.61 0.68021 3.3801 73.131 2.09377 217.7566 20.4741 3.67155 1212.997 17.06079 1.69691 1.09342 29.52743 0.8947 4.52572 456.5943 3.86048 1.18331 58.3172 2.7475099999999997 85.9879 18.34112
x20MCx2844 18.10673 1.72743 438.5526 109.41 4.01052 7.08208 24.5364 2.839388 8.35572 17.3225 2.35513 1.3182 0.675787 547.0806 2.86826 6.606560000000001 44.151 226.0697 4.6328190000000005 3.86258 34.4307 135.036 8.50303 156.1578 17.0427 2.245881 0.752951 40.9652 6.4389199999999995 8.72682 63.79002 5.63967 11.67932 1.278393 267.29613 257.3525 5.764959999999999 5.39187 31.2404 11.08955 8.37952 2.1836599999999997 19.3275 257.61 1.43598 2.47529 196.34111 19.95073 6.41674 267.402 21.5881 13.97615 36.21014 18.38545 2.68737 1.87407 4.11722 8.19037 145.957 0.78715 1.43998 54.5076 2.25331 179.5048 18.5538 3.90249 1339.3514 15.8092 1.051854 1.31361 21.68851 0.8901899999999999 3.62438 431.1856 4.13473 0.321236 57.42 3.14102 74.9284 12.39111
x30MCx1576 14.29684 1.97433 441.0813 114.0606 5.31916 8.58943 24.8038 3.5169599999999996 12.80759 17.1563 2.386316 2.79707 0.645578 564.0607 2.74967 8.602160000000001 26.87142 225.5925 2.756323 2.37856 30.566999999999997 139.5423 8.311060000000001 152.3629 21.78 4.54671 3.45997 40.9197 3.69474 8.47017 103.4159 5.45713 15.635420000000002 1.334354 330.54003 265.2116 4.7628 5.178319999999999 33.2159 9.61736 6.89698 3.69858 19.9664 264.33799999999997 1.57912 2.13118 123.44637 43.46451 12.21802 281.8167 35.1455 17.71112 17.43354 17.680979999999998 1.7576200000000002 1.521741 3.5306599999999997 8.5522 147.732 0.50232 1.52873 88.8573 2.1154900000000003 194.5524 23.0383 4.05351 849.0786 24.3425 1.69186 1.09429 20.80462 1.15734 4.8751 436.9896 4.86805 0.62578 56.3666 1.86063 94.1904 10.39043
x20MCx2221 19.20299 2.19787 506.246 110.3967 5.164680000000001 8.4387 27.9063 1.994097 11.85173 19.301 2.27109 1.007265 0.75438 630.4402 3.59365 6.00389 44.59742 262.122 4.71621 3.5706900000000004 46.001000000000005 156.1487 9.8915 180.153 21.7411 5.45271 1.004982 45.6256 7.320110000000001 11.86176 87.71726 7.1188199999999995 16.97843 1.51068 233.70215 298.1178 8.48497 5.90966 42.4089 11.89843 12.26467 3.32738 21.4618 292.688 4.1189 3.33888 218.35393 13.68621 9.05033 311.05056 29.1981 17.03908 27.16699 22.87538 2.71935 1.432294 4.161453 9.2075 169.018 0.68482 2.50234 74.6855 2.2704 245.0672 20.0726 5.9844599999999994 1487.9671 22.81255 4.32289 0.92957 28.458309999999997 1.31477 4.22891 495.6542 4.2245099999999995 0.61266 66.2347 3.48405 126.3081 15.22964
x10MCx1931 17.175279999999997 1.5940299999999998 474.8933 132.0569 3.43577 8.12032 25.1437 4.16254 10.42748 20.0508 2.306032 1.59837 0.576561 578.182 3.78333 6.84974 32.68047 248.4 4.037557 3.65048 31.3617 147.8619 8.66055 167.7949 17.772000000000002 4.05536 1.186069 45.0326 7.8845 9.60639 80.79517 6.47959 13.55881 1.444081 209.10247 276.91454 6.64952 5.088430000000001 27.1644 11.11952 11.57064 3.60712 20.1504 281.203 1.40061 2.84858 113.20094 37.02827 9.56119 273.82948999999996 34.6836 20.19027 27.4493 24.29314 2.05956 0.85 3.61963 8.20673 158.804 0.80857 2.49099 67.6994 2.02493 158.4458 24.3482 2.81259 791.4922 22.59822 1.85317 1.01988 43.0014 1.0773700000000002 3.838 461.0934 3.62905 0.533224 60.6443 1.52871 95.4813 12.49956
x30MCx1590 14.50156 3.98882 588.8371 83.1315 3.64838 8.62155 33.6248 2.026631 17.093239999999998 24.7087 2.435089 0.957533 0.572962 701.1060000000001 4.7554300000000005 11.14114 56.0139 318.041 6.574730000000001 2.72385 52.3688 194.8857 8.968589999999999 210.8777 28.8797 10.15214 6.05969 57.0919 9.4398 10.4888 85.11392 8.14725 14.29651 1.158062 240.80349 343.3918 6.68065 5.61536 48.4728 14.7504 4.8219199999999995 1.96176 26.6326 347.282 2.54839 5.03832 295.79062999999996 110.92944 14.53241 327.88428 39.4442 30.9845 20.55765 19.17271 2.57598 3.80124 6.641644 11.13765 200.452 1.01406 2.92492 68.4226 2.02259 286.08799999999997 49.3118 9.40375 1993.3742 28.12797 3.01412 1.5941299999999998 66.19904 1.37466 4.4028 558.4031 4.00256 0.77759 77.6693 5.24409 177.6531 13.263370000000002
x10MCx3227 11.86093 2.32763 515.1862 136.5435 5.541180000000001 3.4662300000000004 27.0646 2.175484 11.13979 19.5566 2.055264 1.425338 0.5909949999999999 657.1399 3.51559 4.39555 20.105970000000003 261.631 2.794177 3.55758 22.33488 156.7669 6.95252 177.5498 16.0295 4.99579 2.8081 45.1148 3.91186 8.56353 75.64339 9.6671 12.58916 1.144366 272.18733 311.1592 5.51131 6.4181 25.9082 12.48237 6.16654 2.05248 20.573 303.76099999999997 2.00054 3.1359 85.18283000000001 20.33038 6.54649 334.9806 26.9709 11.47975 47.00271 19.59787 4.04873 1.020677 2.410647 9.01316 169.32299999999998 0.48195 3.95728 67.788 1.79459 149.4345 17.1703 4.06093 585.5448 19.04151 0.836792 1.15624 37.50148 1.1887299999999998 4.1375 511.61 5.09581 0.41489 66.2612 1.92069 50.3214 21.3123
x30MCx1628 17.4634 1.4744 570.8181 77.1952 3.1354 12.15302 32.8302 3.320722 8.49137 24.1114 3.4596400000000003 0.95808 0.587747 741.1039 4.87275 6.23796 87.9399 298.57099999999997 9.27318 2.86353 65.4767 179.1144 7.93734 198.1477 19.7474 3.04724 0.971443 52.96 11.2129 10.5312 75.5157 5.28049 16.78153 1.0212 252.04031 348.5145 6.4029300000000005 5.6818800000000005 27.6579 14.119000000000002 8.48291 3.4483300000000003 24.5376 349.13599999999997 1.50898 2.38485 111.86091 44.17754 7.23636 371.74867 26.7959 14.710770000000002 32.22738 14.81281 1.91802 1.90228 11.04038 10.76168 184.53 0.72496 4.2335199999999995 62.7596 3.1821 165.643 19.0949 2.53998 769.3018 18.05334 1.01878 1.44004 35.78778 0.831893 4.42719 564.5042 4.59455 0.444504 73.8743 2.70097 83.1031 11.32428
x20MCx2872 19.63651 2.33054 472.6196 76.99 5.9945 7.1462 24.4284 2.52751 8.84711 17.2678 2.259527 1.27164 0.79303 563.2305 3.29757 3.49811 16.548070000000003 239.4538 5.068473 3.56737 24.43449 143.8842 10.07852 163.2553 25.0465 4.72573 0.8291930000000001 42.1762 3.9239 10.64201 70.32838000000001 10.96974 9.48904 1.67937 286.14919 273.8064 8.225019999999999 4.80647 37.421 11.519 5.74558 2.25941 21.5778 263.77099999999996 1.24055 3.28904 169.03579 11.67533 7.52751 274.09387000000004 23.9141 15.76383 36.82085 17.47289 3.85421 1.236211 2.192377 8.17174 153.138 0.73258 4.48955 58.6023 2.6026700000000003 219.8049 18.1683 4.68955 1138.68 17.4721 1.23075 0.9081 12.34505 1.0365799999999998 3.1689600000000002 445.0314 4.24557 0.5398 61.0706 2.58075 46.0471 18.16071
